agency,gross,site_number,datetime,cfs
USGS,3068710,3068710,8/22/1975,2.2
USGS,3068710,3068710,8/23/1975,2
USGS,3068710,3068710,8/24/1975,1.9
USGS,3068710,3068710,8/25/1975,1.8
USGS,3068710,3068710,8/26/1975,1.7
USGS,3068710,3068710,8/27/1975,1.6
USGS,3068710,3068710,8/28/1975,1.6
USGS,3068710,3068710,8/29/1975,1.4
USGS,3068710,3068710,8/30/1975,1.3
USGS,3068710,3068710,8/31/1975,1.3
USGS,3068710,3068710,9/1/1975,4.1
USGS,3068710,3068710,9/2/1975,3.4
USGS,3068710,3068710,9/3/1975,1.9
USGS,3068710,3068710,9/4/1975,1.4
USGS,3068710,3068710,9/5/1975,1.4
USGS,3068710,3068710,9/6/1975,1.7
USGS,3068710,3068710,9/7/1975,1.8
USGS,3068710,3068710,9/8/1975,1.5
USGS,3068710,3068710,9/9/1975,1.4
USGS,3068710,3068710,9/10/1975,1.3
USGS,3068710,3068710,9/11/1975,1.2
USGS,3068710,3068710,9/12/1975,1.4
USGS,3068710,3068710,9/13/1975,2.3
USGS,3068710,3068710,9/14/1975,1.8
USGS,3068710,3068710,9/15/1975,1.6
USGS,3068710,3068710,9/16/1975,1.4
USGS,3068710,3068710,9/17/1975,1.4
USGS,3068710,3068710,9/18/1975,1.4
USGS,3068710,3068710,9/19/1975,2.8
USGS,3068710,3068710,9/20/1975,2.7
USGS,3068710,3068710,9/21/1975,2.2
USGS,3068710,3068710,9/22/1975,2.1
USGS,3068710,3068710,9/23/1975,7.3
USGS,3068710,3068710,9/24/1975,10
USGS,3068710,3068710,9/25/1975,4.6
USGS,3068710,3068710,9/26/1975,3
USGS,3068710,3068710,9/27/1975,2.2
USGS,3068710,3068710,9/28/1975,1.9
USGS,3068710,3068710,9/29/1975,1.7
USGS,3068710,3068710,9/30/1975,1.5
USGS,3068710,3068710,10/1/1975,1.4
USGS,3068710,3068710,10/2/1975,1.4
USGS,3068710,3068710,10/3/1975,1.4
USGS,3068710,3068710,10/4/1975,1.3
USGS,3068710,3068710,10/5/1975,1.2
USGS,3068710,3068710,10/6/1975,1.2
USGS,3068710,3068710,10/7/1975,1.2
USGS,3068710,3068710,10/8/1975,1.2
USGS,3068710,3068710,10/9/1975,1.2
USGS,3068710,3068710,10/10/1975,1.4
USGS,3068710,3068710,10/11/1975,2.4
USGS,3068710,3068710,10/12/1975,2.3
USGS,3068710,3068710,10/13/1975,2
USGS,3068710,3068710,10/14/1975,1.7
USGS,3068710,3068710,10/15/1975,1.6
USGS,3068710,3068710,10/16/1975,1.5
USGS,3068710,3068710,10/17/1975,2.1
USGS,3068710,3068710,10/18/1975,10
USGS,3068710,3068710,10/19/1975,6.7
USGS,3068710,3068710,10/20/1975,3.3
USGS,3068710,3068710,10/21/1975,2.7
USGS,3068710,3068710,10/22/1975,2.3
USGS,3068710,3068710,10/23/1975,2.2
USGS,3068710,3068710,10/24/1975,2
USGS,3068710,3068710,10/25/1975,2
USGS,3068710,3068710,10/26/1975,1.9
USGS,3068710,3068710,10/27/1975,1.8
USGS,3068710,3068710,10/28/1975,1.8
USGS,3068710,3068710,10/29/1975,1.7
USGS,3068710,3068710,10/30/1975,1.8
USGS,3068710,3068710,10/31/1975,1.8
USGS,3068710,3068710,11/1/1975,1.7
USGS,3068710,3068710,11/2/1975,1.7
USGS,3068710,3068710,11/3/1975,1.7
USGS,3068710,3068710,11/4/1975,1.6
USGS,3068710,3068710,11/5/1975,1.5
USGS,3068710,3068710,11/6/1975,1.5
USGS,3068710,3068710,11/7/1975,1.5
USGS,3068710,3068710,11/8/1975,1.5
USGS,3068710,3068710,11/9/1975,1.5
USGS,3068710,3068710,11/10/1975,1.5
USGS,3068710,3068710,11/11/1975,1.7
USGS,3068710,3068710,11/12/1975,2.9
USGS,3068710,3068710,11/13/1975,5.1
USGS,3068710,3068710,11/14/1975,3.6
USGS,3068710,3068710,11/15/1975,3
USGS,3068710,3068710,11/16/1975,2.7
USGS,3068710,3068710,11/17/1975,2.7
USGS,3068710,3068710,11/18/1975,2.8
USGS,3068710,3068710,11/19/1975,2.7
USGS,3068710,3068710,11/20/1975,2.4
USGS,3068710,3068710,11/21/1975,2.3
USGS,3068710,3068710,11/22/1975,2.3
USGS,3068710,3068710,11/23/1975,2
USGS,3068710,3068710,11/24/1975,1.8
USGS,3068710,3068710,11/25/1975,1.7
USGS,3068710,3068710,11/26/1975,1.6
USGS,3068710,3068710,11/27/1975,1.6
USGS,3068710,3068710,11/28/1975,1.6
USGS,3068710,3068710,11/29/1975,1.5
USGS,3068710,3068710,11/30/1975,1.4
USGS,3068710,3068710,12/1/1975,1.7
USGS,3068710,3068710,12/2/1975,1.7
USGS,3068710,3068710,12/3/1975,1.7
USGS,3068710,3068710,12/4/1975,1.5
USGS,3068710,3068710,12/5/1975,1.5
USGS,3068710,3068710,12/6/1975,1.6
USGS,3068710,3068710,12/7/1975,2.2
USGS,3068710,3068710,12/8/1975,2.2
USGS,3068710,3068710,12/9/1975,2
USGS,3068710,3068710,12/10/1975,2
USGS,3068710,3068710,12/11/1975,1.8
USGS,3068710,3068710,12/12/1975,1.7
USGS,3068710,3068710,12/13/1975,2.4
USGS,3068710,3068710,12/14/1975,2.7
USGS,3068710,3068710,12/15/1975,2.4
USGS,3068710,3068710,12/16/1975,3.4
USGS,3068710,3068710,12/17/1975,3.3
USGS,3068710,3068710,12/18/1975,2.7
USGS,3068710,3068710,12/19/1975,2.2
USGS,3068710,3068710,12/20/1975,2
USGS,3068710,3068710,12/21/1975,1.9
USGS,3068710,3068710,12/22/1975,1.7
USGS,3068710,3068710,12/23/1975,1.6
USGS,3068710,3068710,12/24/1975,1.5
USGS,3068710,3068710,12/25/1975,1.4
USGS,3068710,3068710,12/26/1975,2.2
USGS,3068710,3068710,12/27/1975,3.1
USGS,3068710,3068710,12/28/1975,2.5
USGS,3068710,3068710,12/29/1975,2.1
USGS,3068710,3068710,12/30/1975,2.4
USGS,3068710,3068710,12/31/1975,3.9
USGS,3068710,3068710,1/1/1976,8.1
USGS,3068710,3068710,1/2/1976,3.9
USGS,3068710,3068710,1/3/1976,3.4
USGS,3068710,3068710,1/4/1976,3.6
USGS,3068710,3068710,1/5/1976,2.7
USGS,3068710,3068710,1/6/1976,2.2
USGS,3068710,3068710,1/7/1976,2
USGS,3068710,3068710,1/8/1976,1.9
USGS,3068710,3068710,1/9/1976,1.7
USGS,3068710,3068710,1/10/1976,1.5
USGS,3068710,3068710,1/11/1976,1.5
USGS,3068710,3068710,1/12/1976,1.7
USGS,3068710,3068710,1/13/1976,1.7
USGS,3068710,3068710,1/14/1976,3.3
USGS,3068710,3068710,1/15/1976,2.7
USGS,3068710,3068710,1/16/1976,2.1
USGS,3068710,3068710,1/17/1976,1.8
USGS,3068710,3068710,1/18/1976,1.5
USGS,3068710,3068710,1/19/1976,1.4
USGS,3068710,3068710,1/20/1976,1.4
USGS,3068710,3068710,1/21/1976,1.4
USGS,3068710,3068710,1/22/1976,1.3
USGS,3068710,3068710,1/23/1976,1.2
USGS,3068710,3068710,1/24/1976,1.3
USGS,3068710,3068710,1/25/1976,1.7
USGS,3068710,3068710,1/26/1976,3.2
USGS,3068710,3068710,1/27/1976,4
USGS,3068710,3068710,1/28/1976,3.5
USGS,3068710,3068710,1/29/1976,2.7
USGS,3068710,3068710,1/30/1976,2.1
USGS,3068710,3068710,1/31/1976,1.9
USGS,3068710,3068710,2/1/1976,1.7
USGS,3068710,3068710,2/2/1976,1.7
USGS,3068710,3068710,2/3/1976,1.4
USGS,3068710,3068710,2/4/1976,1.4
USGS,3068710,3068710,2/5/1976,1.6
USGS,3068710,3068710,2/6/1976,4
USGS,3068710,3068710,2/7/1976,3.4
USGS,3068710,3068710,2/8/1976,2.4
USGS,3068710,3068710,2/9/1976,2
USGS,3068710,3068710,2/10/1976,1.8
USGS,3068710,3068710,2/11/1976,3.8
USGS,3068710,3068710,2/12/1976,3.8
USGS,3068710,3068710,2/13/1976,3.1
USGS,3068710,3068710,2/14/1976,4.6
USGS,3068710,3068710,2/15/1976,3.5
USGS,3068710,3068710,2/16/1976,2.8
USGS,3068710,3068710,2/17/1976,3
USGS,3068710,3068710,2/18/1976,3
USGS,3068710,3068710,2/19/1976,2.7
USGS,3068710,3068710,2/20/1976,2.3
USGS,3068710,3068710,2/21/1976,2
USGS,3068710,3068710,2/22/1976,2.8
USGS,3068710,3068710,2/23/1976,3
USGS,3068710,3068710,2/24/1976,2.4
USGS,3068710,3068710,2/25/1976,2.2
USGS,3068710,3068710,2/26/1976,2.1
USGS,3068710,3068710,2/27/1976,1.9
USGS,3068710,3068710,2/28/1976,1.8
USGS,3068710,3068710,2/29/1976,1.7
USGS,3068710,3068710,3/1/1976,1.6
USGS,3068710,3068710,3/2/1976,1.6
USGS,3068710,3068710,3/3/1976,1.6
USGS,3068710,3068710,3/4/1976,1.5
USGS,3068710,3068710,3/5/1976,1.5
USGS,3068710,3068710,3/6/1976,1.5
USGS,3068710,3068710,3/7/1976,1.4
USGS,3068710,3068710,3/8/1976,1.3
USGS,3068710,3068710,3/9/1976,1.3
USGS,3068710,3068710,3/10/1976,1.3
USGS,3068710,3068710,3/11/1976,1.7
USGS,3068710,3068710,3/12/1976,1.9
USGS,3068710,3068710,3/13/1976,3
USGS,3068710,3068710,3/14/1976,2.9
USGS,3068710,3068710,3/15/1976,2.3
USGS,3068710,3068710,3/16/1976,2.3
USGS,3068710,3068710,3/17/1976,2.9
USGS,3068710,3068710,3/18/1976,2.4
USGS,3068710,3068710,3/19/1976,2.4
USGS,3068710,3068710,3/20/1976,2.5
USGS,3068710,3068710,3/21/1976,3.8
USGS,3068710,3068710,3/22/1976,4.1
USGS,3068710,3068710,3/23/1976,3
USGS,3068710,3068710,3/24/1976,2.3
USGS,3068710,3068710,3/25/1976,2.1
USGS,3068710,3068710,3/26/1976,1.9
USGS,3068710,3068710,3/27/1976,1.8
USGS,3068710,3068710,3/28/1976,1.8
USGS,3068710,3068710,3/29/1976,1.7
USGS,3068710,3068710,3/30/1976,1.9
USGS,3068710,3068710,3/31/1976,2
USGS,3068710,3068710,4/1/1976,2.5
USGS,3068710,3068710,4/2/1976,2.6
USGS,3068710,3068710,4/3/1976,2.7
USGS,3068710,3068710,4/4/1976,3.7
USGS,3068710,3068710,4/5/1976,3.2
USGS,3068710,3068710,4/6/1976,2.7
USGS,3068710,3068710,4/7/1976,2.2
USGS,3068710,3068710,4/8/1976,2.1
USGS,3068710,3068710,4/9/1976,2
USGS,3068710,3068710,4/10/1976,1.8
USGS,3068710,3068710,4/11/1976,1.7
USGS,3068710,3068710,4/12/1976,1.6
USGS,3068710,3068710,4/13/1976,1.5
USGS,3068710,3068710,4/14/1976,1.4
USGS,3068710,3068710,4/15/1976,1.4
USGS,3068710,3068710,4/16/1976,1.4
USGS,3068710,3068710,4/17/1976,1.4
USGS,3068710,3068710,4/18/1976,1.4
USGS,3068710,3068710,4/19/1976,1.4
USGS,3068710,3068710,4/20/1976,1.4
USGS,3068710,3068710,4/21/1976,1.4
USGS,3068710,3068710,4/22/1976,1.5
USGS,3068710,3068710,4/23/1976,1.5
USGS,3068710,3068710,4/24/1976,1.4
USGS,3068710,3068710,4/25/1976,1.4
USGS,3068710,3068710,4/26/1976,2.6
USGS,3068710,3068710,4/27/1976,2.6
USGS,3068710,3068710,4/28/1976,2.1
USGS,3068710,3068710,4/29/1976,1.8
USGS,3068710,3068710,4/30/1976,1.7
USGS,3068710,3068710,5/1/1976,1.9
USGS,3068710,3068710,5/2/1976,3
USGS,3068710,3068710,5/3/1976,2.8
USGS,3068710,3068710,5/4/1976,2.5
USGS,3068710,3068710,5/5/1976,2.2
USGS,3068710,3068710,5/6/1976,2
USGS,3068710,3068710,5/7/1976,1.9
USGS,3068710,3068710,5/8/1976,1.8
USGS,3068710,3068710,5/9/1976,1.7
USGS,3068710,3068710,5/10/1976,1.5
USGS,3068710,3068710,5/11/1976,1.5
USGS,3068710,3068710,5/12/1976,1.5
USGS,3068710,3068710,5/13/1976,1.5
USGS,3068710,3068710,5/14/1976,1.4
USGS,3068710,3068710,5/15/1976,1.4
USGS,3068710,3068710,5/16/1976,1.7
USGS,3068710,3068710,5/17/1976,2.6
USGS,3068710,3068710,5/18/1976,2.4
USGS,3068710,3068710,5/19/1976,2.7
USGS,3068710,3068710,5/20/1976,2.2
USGS,3068710,3068710,5/21/1976,2
USGS,3068710,3068710,5/22/1976,1.9
USGS,3068710,3068710,5/23/1976,1.8
USGS,3068710,3068710,5/24/1976,1.7
USGS,3068710,3068710,5/25/1976,1.7
USGS,3068710,3068710,5/26/1976,1.5
USGS,3068710,3068710,5/27/1976,1.4
USGS,3068710,3068710,5/28/1976,1.4
USGS,3068710,3068710,5/29/1976,1.4
USGS,3068710,3068710,5/30/1976,1.4
USGS,3068710,3068710,5/31/1976,1.7
USGS,3068710,3068710,6/1/1976,1.6
USGS,3068710,3068710,6/2/1976,1.5
USGS,3068710,3068710,6/3/1976,1.7
USGS,3068710,3068710,6/4/1976,1.7
USGS,3068710,3068710,6/5/1976,1.5
USGS,3068710,3068710,6/6/1976,1.4
USGS,3068710,3068710,6/7/1976,1.3
USGS,3068710,3068710,6/8/1976,1.3
USGS,3068710,3068710,6/9/1976,1.2
USGS,3068710,3068710,6/10/1976,1.2
USGS,3068710,3068710,6/11/1976,1.2
USGS,3068710,3068710,6/12/1976,1.2
USGS,3068710,3068710,6/13/1976,1.2
USGS,3068710,3068710,6/14/1976,1.2
USGS,3068710,3068710,6/15/1976,1.3
USGS,3068710,3068710,6/16/1976,1.2
USGS,3068710,3068710,6/17/1976,1.4
USGS,3068710,3068710,6/18/1976,1.4
USGS,3068710,3068710,6/19/1976,1.5
USGS,3068710,3068710,6/20/1976,2.2
USGS,3068710,3068710,6/21/1976,2.8
USGS,3068710,3068710,6/22/1976,2.7
USGS,3068710,3068710,6/23/1976,2.4
USGS,3068710,3068710,6/24/1976,2
USGS,3068710,3068710,6/25/1976,1.7
USGS,3068710,3068710,6/26/1976,2.2
USGS,3068710,3068710,6/27/1976,2.1
USGS,3068710,3068710,6/28/1976,1.8
USGS,3068710,3068710,6/29/1976,1.7
USGS,3068710,3068710,6/30/1976,1.9
USGS,3068710,3068710,7/1/1976,1.6
USGS,3068710,3068710,7/2/1976,1.5
USGS,3068710,3068710,7/3/1976,1.4
USGS,3068710,3068710,7/4/1976,1.4
USGS,3068710,3068710,7/5/1976,1.4
USGS,3068710,3068710,7/6/1976,1.4
USGS,3068710,3068710,7/7/1976,1.5
USGS,3068710,3068710,7/8/1976,1.7
USGS,3068710,3068710,7/9/1976,2.2
USGS,3068710,3068710,7/10/1976,2.6
USGS,3068710,3068710,7/11/1976,1.7
USGS,3068710,3068710,7/12/1976,3.5
USGS,3068710,3068710,7/13/1976,3
USGS,3068710,3068710,7/14/1976,2.2
USGS,3068710,3068710,7/15/1976,2.2
USGS,3068710,3068710,7/16/1976,3.2
USGS,3068710,3068710,7/17/1976,3.7
USGS,3068710,3068710,7/18/1976,2.6
USGS,3068710,3068710,7/19/1976,2
USGS,3068710,3068710,7/20/1976,1.8
USGS,3068710,3068710,7/21/1976,1.7
USGS,3068710,3068710,7/22/1976,1.5
USGS,3068710,3068710,7/23/1976,2.2
USGS,3068710,3068710,7/24/1976,5.3
USGS,3068710,3068710,7/25/1976,3.6
USGS,3068710,3068710,7/26/1976,2.2
USGS,3068710,3068710,7/27/1976,1.8
USGS,3068710,3068710,7/28/1976,1.9
USGS,3068710,3068710,7/29/1976,2.1
USGS,3068710,3068710,7/30/1976,1.8
USGS,3068710,3068710,7/31/1976,1.7
USGS,3068710,3068710,8/1/1976,1.5
USGS,3068710,3068710,8/2/1976,1.4
USGS,3068710,3068710,8/3/1976,1.2
USGS,3068710,3068710,8/4/1976,1.1
USGS,3068710,3068710,8/5/1976,1.1
USGS,3068710,3068710,8/6/1976,1.1
USGS,3068710,3068710,8/7/1976,1.1
USGS,3068710,3068710,8/8/1976,1.2
USGS,3068710,3068710,8/9/1976,1.4
USGS,3068710,3068710,8/10/1976,1.2
USGS,3068710,3068710,8/11/1976,1.1
USGS,3068710,3068710,8/12/1976,1.1
USGS,3068710,3068710,8/13/1976,1
USGS,3068710,3068710,8/14/1976,0.99
USGS,3068710,3068710,8/15/1976,1.1
USGS,3068710,3068710,8/16/1976,1.1
USGS,3068710,3068710,8/17/1976,1.1
USGS,3068710,3068710,8/18/1976,1.1
USGS,3068710,3068710,8/19/1976,0.99
USGS,3068710,3068710,8/20/1976,0.94
USGS,3068710,3068710,8/21/1976,0.94
USGS,3068710,3068710,8/22/1976,0.94
USGS,3068710,3068710,8/23/1976,0.94
USGS,3068710,3068710,8/24/1976,0.88
USGS,3068710,3068710,8/25/1976,0.88
USGS,3068710,3068710,8/26/1976,0.99
USGS,3068710,3068710,8/27/1976,1.2
USGS,3068710,3068710,8/28/1976,1.2
USGS,3068710,3068710,8/29/1976,1.2
USGS,3068710,3068710,8/30/1976,1.4
USGS,3068710,3068710,8/31/1976,1.3
USGS,3068710,3068710,9/1/1976,1.2
USGS,3068710,3068710,9/2/1976,1.2
USGS,3068710,3068710,9/3/1976,1.3
USGS,3068710,3068710,9/4/1976,1.4
USGS,3068710,3068710,9/5/1976,1.4
USGS,3068710,3068710,9/6/1976,1.2
USGS,3068710,3068710,9/7/1976,1.1
USGS,3068710,3068710,9/8/1976,1
USGS,3068710,3068710,9/9/1976,1
USGS,3068710,3068710,9/10/1976,2.1
USGS,3068710,3068710,9/11/1976,3
USGS,3068710,3068710,9/12/1976,2.2
USGS,3068710,3068710,9/13/1976,1.8
USGS,3068710,3068710,9/14/1976,1.5
USGS,3068710,3068710,9/15/1976,1.4
USGS,3068710,3068710,9/16/1976,2.5
USGS,3068710,3068710,9/17/1976,2.8
USGS,3068710,3068710,9/18/1976,3.1
USGS,3068710,3068710,9/19/1976,2.6
USGS,3068710,3068710,9/20/1976,2.2
USGS,3068710,3068710,9/21/1976,2.4
USGS,3068710,3068710,9/22/1976,2.7
USGS,3068710,3068710,9/23/1976,2.4
USGS,3068710,3068710,9/24/1976,2
USGS,3068710,3068710,9/25/1976,1.9
USGS,3068710,3068710,9/26/1976,1.7
USGS,3068710,3068710,9/27/1976,2.2
USGS,3068710,3068710,9/28/1976,3.8
USGS,3068710,3068710,9/29/1976,3.3
USGS,3068710,3068710,9/30/1976,3.3
USGS,3068710,3068710,10/1/1976,3.9
USGS,3068710,3068710,10/2/1976,4.7
USGS,3068710,3068710,10/3/1976,4.6
USGS,3068710,3068710,10/4/1976,3.8
USGS,3068710,3068710,10/5/1976,3.2
USGS,3068710,3068710,10/6/1976,2.8
USGS,3068710,3068710,10/7/1976,2.8
USGS,3068710,3068710,10/8/1976,4.2
USGS,3068710,3068710,10/9/1976,12
USGS,3068710,3068710,10/10/1976,8.3
USGS,3068710,3068710,10/11/1976,3.8
USGS,3068710,3068710,10/12/1976,2.7
USGS,3068710,3068710,10/13/1976,2.2
USGS,3068710,3068710,10/14/1976,2
USGS,3068710,3068710,10/15/1976,1.7
USGS,3068710,3068710,10/16/1976,1.7
USGS,3068710,3068710,10/17/1976,1.6
USGS,3068710,3068710,10/18/1976,1.5
USGS,3068710,3068710,10/19/1976,1.4
USGS,3068710,3068710,10/20/1976,1.6
USGS,3068710,3068710,10/21/1976,3.7
USGS,3068710,3068710,10/22/1976,2.8
USGS,3068710,3068710,10/23/1976,2.1
USGS,3068710,3068710,10/24/1976,2.4
USGS,3068710,3068710,10/25/1976,3.6
USGS,3068710,3068710,10/26/1976,4
USGS,3068710,3068710,10/27/1976,3.3
USGS,3068710,3068710,10/28/1976,2.3
USGS,3068710,3068710,10/29/1976,2
USGS,3068710,3068710,10/30/1976,1.8
USGS,3068710,3068710,10/31/1976,2.9
USGS,3068710,3068710,11/1/1976,3.2
USGS,3068710,3068710,11/2/1976,2.7
USGS,3068710,3068710,11/3/1976,2.1
USGS,3068710,3068710,11/4/1976,1.9
USGS,3068710,3068710,11/5/1976,1.7
USGS,3068710,3068710,11/6/1976,1.5
USGS,3068710,3068710,11/7/1976,1.4
USGS,3068710,3068710,11/8/1976,1.3
USGS,3068710,3068710,11/9/1976,1.2
USGS,3068710,3068710,11/10/1976,1.2
USGS,3068710,3068710,11/11/1976,1.2
USGS,3068710,3068710,11/12/1976,1.2
USGS,3068710,3068710,11/13/1976,1
USGS,3068710,3068710,11/14/1976,1
USGS,3068710,3068710,11/15/1976,0.99
USGS,3068710,3068710,11/16/1976,0.99
USGS,3068710,3068710,11/17/1976,0.94
USGS,3068710,3068710,11/18/1976,0.99
USGS,3068710,3068710,11/19/1976,0.99
USGS,3068710,3068710,11/20/1976,1
USGS,3068710,3068710,11/21/1976,1
USGS,3068710,3068710,11/22/1976,1
USGS,3068710,3068710,11/23/1976,0.94
USGS,3068710,3068710,11/24/1976,0.88
USGS,3068710,3068710,11/25/1976,0.94
USGS,3068710,3068710,11/26/1976,1.2
USGS,3068710,3068710,11/27/1976,1.9
USGS,3068710,3068710,11/28/1976,2.2
USGS,3068710,3068710,11/29/1976,2.2
USGS,3068710,3068710,11/30/1976,1.8
USGS,3068710,3068710,12/1/1976,1.6
USGS,3068710,3068710,12/2/1976,1.5
USGS,3068710,3068710,12/3/1976,1.4
USGS,3068710,3068710,12/4/1976,1.3
USGS,3068710,3068710,12/5/1976,1.2
USGS,3068710,3068710,12/6/1976,1.2
USGS,3068710,3068710,12/7/1976,3.4
USGS,3068710,3068710,12/8/1976,3.7
USGS,3068710,3068710,12/9/1976,2.4
USGS,3068710,3068710,12/10/1976,2
USGS,3068710,3068710,12/11/1976,2
USGS,3068710,3068710,12/12/1976,3.3
USGS,3068710,3068710,12/13/1976,3.8
USGS,3068710,3068710,12/14/1976,2.8
USGS,3068710,3068710,12/15/1976,2.3
USGS,3068710,3068710,12/16/1976,2.1
USGS,3068710,3068710,12/17/1976,1.9
USGS,3068710,3068710,12/18/1976,1.7
USGS,3068710,3068710,12/19/1976,1.5
USGS,3068710,3068710,12/20/1976,1.6
USGS,3068710,3068710,12/21/1976,1.7
USGS,3068710,3068710,12/22/1976,1.5
USGS,3068710,3068710,12/23/1976,1.4
USGS,3068710,3068710,12/24/1976,1.4
USGS,3068710,3068710,12/25/1976,1.4
USGS,3068710,3068710,12/26/1976,1.4
USGS,3068710,3068710,12/27/1976,1.4
USGS,3068710,3068710,12/28/1976,1.3
USGS,3068710,3068710,12/29/1976,1.2
USGS,3068710,3068710,12/30/1976,1.2
USGS,3068710,3068710,12/31/1976,1.1
USGS,3068710,3068710,1/1/1977,1.2
USGS,3068710,3068710,1/2/1977,1.1
USGS,3068710,3068710,1/3/1977,1
USGS,3068710,3068710,1/4/1977,1
USGS,3068710,3068710,1/5/1977,0.99
USGS,3068710,3068710,1/6/1977,0.99
USGS,3068710,3068710,1/7/1977,0.99
USGS,3068710,3068710,1/8/1977,0.94
USGS,3068710,3068710,1/9/1977,0.88
USGS,3068710,3068710,1/10/1977,0.88
USGS,3068710,3068710,1/11/1977,0.88
USGS,3068710,3068710,1/12/1977,0.88
USGS,3068710,3068710,1/13/1977,0.88
USGS,3068710,3068710,1/14/1977,0.94
USGS,3068710,3068710,1/15/1977,0.99
USGS,3068710,3068710,1/16/1977,0.99
USGS,3068710,3068710,1/17/1977,1
USGS,3068710,3068710,1/18/1977,1
USGS,3068710,3068710,1/19/1977,0.99
USGS,3068710,3068710,1/20/1977,0.99
USGS,3068710,3068710,1/21/1977,0.94
USGS,3068710,3068710,1/22/1977,0.94
USGS,3068710,3068710,1/23/1977,0.88
USGS,3068710,3068710,1/24/1977,0.88
USGS,3068710,3068710,1/25/1977,0.82
USGS,3068710,3068710,1/26/1977,0.82
USGS,3068710,3068710,1/27/1977,0.82
USGS,3068710,3068710,1/28/1977,0.88
USGS,3068710,3068710,1/29/1977,1.1
USGS,3068710,3068710,1/30/1977,0.94
USGS,3068710,3068710,1/31/1977,0.88
USGS,3068710,3068710,2/1/1977,0.88
USGS,3068710,3068710,2/2/1977,0.88
USGS,3068710,3068710,2/3/1977,0.88
USGS,3068710,3068710,2/4/1977,0.77
USGS,3068710,3068710,2/5/1977,0.82
USGS,3068710,3068710,2/6/1977,0.88
USGS,3068710,3068710,2/7/1977,0.77
USGS,3068710,3068710,2/8/1977,0.77
USGS,3068710,3068710,2/9/1977,0.77
USGS,3068710,3068710,2/10/1977,0.77
USGS,3068710,3068710,2/11/1977,0.82
USGS,3068710,3068710,2/12/1977,0.99
USGS,3068710,3068710,2/13/1977,1.7
USGS,3068710,3068710,2/14/1977,1.7
USGS,3068710,3068710,2/15/1977,1.5
USGS,3068710,3068710,2/16/1977,1.4
USGS,3068710,3068710,2/17/1977,1.4
USGS,3068710,3068710,2/18/1977,1.4
USGS,3068710,3068710,2/19/1977,1.2
USGS,3068710,3068710,2/20/1977,1.2
USGS,3068710,3068710,2/21/1977,1.1
USGS,3068710,3068710,2/22/1977,1.2
USGS,3068710,3068710,2/23/1977,1.7
USGS,3068710,3068710,2/24/1977,7.7
USGS,3068710,3068710,2/25/1977,8.4
USGS,3068710,3068710,2/26/1977,5.3
USGS,3068710,3068710,2/27/1977,6.6
USGS,3068710,3068710,2/28/1977,5
USGS,3068710,3068710,3/1/1977,3.2
USGS,3068710,3068710,3/2/1977,2.2
USGS,3068710,3068710,3/3/1977,2
USGS,3068710,3068710,3/4/1977,2.9
USGS,3068710,3068710,3/5/1977,5.3
USGS,3068710,3068710,3/6/1977,3.6
USGS,3068710,3068710,3/7/1977,2.8
USGS,3068710,3068710,3/8/1977,2.2
USGS,3068710,3068710,3/9/1977,2
USGS,3068710,3068710,3/10/1977,2
USGS,3068710,3068710,3/11/1977,2
USGS,3068710,3068710,3/12/1977,2.3
USGS,3068710,3068710,3/13/1977,5
USGS,3068710,3068710,3/14/1977,4.2
USGS,3068710,3068710,3/15/1977,2.8
USGS,3068710,3068710,3/16/1977,2.2
USGS,3068710,3068710,3/17/1977,2
USGS,3068710,3068710,3/18/1977,2.1
USGS,3068710,3068710,3/19/1977,2.5
USGS,3068710,3068710,3/20/1977,2.2
USGS,3068710,3068710,3/21/1977,2
USGS,3068710,3068710,3/22/1977,2.7
USGS,3068710,3068710,3/23/1977,3.1
USGS,3068710,3068710,3/24/1977,2.4
USGS,3068710,3068710,3/25/1977,2
USGS,3068710,3068710,3/26/1977,1.8
USGS,3068710,3068710,3/27/1977,1.7
USGS,3068710,3068710,3/28/1977,2
USGS,3068710,3068710,3/29/1977,2.1
USGS,3068710,3068710,3/30/1977,2
USGS,3068710,3068710,3/31/1977,2.1
USGS,3068710,3068710,4/1/1977,2
USGS,3068710,3068710,4/2/1977,1.9
USGS,3068710,3068710,4/3/1977,1.9
USGS,3068710,3068710,4/4/1977,2.5
USGS,3068710,3068710,4/5/1977,8.4
USGS,3068710,3068710,4/6/1977,4.7
USGS,3068710,3068710,4/7/1977,3.1
USGS,3068710,3068710,4/8/1977,2.8
USGS,3068710,3068710,4/9/1977,2.4
USGS,3068710,3068710,4/10/1977,2.1
USGS,3068710,3068710,4/11/1977,1.9
USGS,3068710,3068710,4/12/1977,1.8
USGS,3068710,3068710,4/13/1977,1.7
USGS,3068710,3068710,4/14/1977,1.6
USGS,3068710,3068710,4/15/1977,1.5
USGS,3068710,3068710,4/16/1977,1.5
USGS,3068710,3068710,4/17/1977,1.4
USGS,3068710,3068710,4/18/1977,1.4
USGS,3068710,3068710,4/19/1977,1.4
USGS,3068710,3068710,4/20/1977,2.3
USGS,3068710,3068710,4/21/1977,4.3
USGS,3068710,3068710,4/22/1977,2.7
USGS,3068710,3068710,4/23/1977,2.1
USGS,3068710,3068710,4/24/1977,2
USGS,3068710,3068710,4/25/1977,2
